State,County,Year,LabourForce,Employed,Unemployed
North Carolina,Lee,2019,26174,24995,1179
North Carolina,Lenoir,2019,28078,27012,1066
North Carolina,Lincoln,2019,43826,42284,1542
North Carolina,Macon,2019,15637,15027,610
North Carolina,Madison,2019,10283,9909,374
North Carolina,Martin,2019,9093,8630,463
North Carolina,McDowell,2019,20877,20075,802
North Carolina,Mecklenburg,2019,626769,603983,22786
North Carolina,Mitchell,2019,6073,5792,281
North Carolina,Montgomery,2019,11606,11143,463
North Carolina,Moore,2019,42887,41263,1624
North Carolina,Nash,2019,43610,41511,2099
North Carolina,New Hanover,2019,125131,120673,4458
North Carolina,Northampton,2019,7792,7386,406
North Carolina,Onslow,2019,65413,62388,3025
North Carolina,Orange,2019,79385,76782,2603
North Carolina,Pamlico,2019,5391,5186,205
North Carolina,Pasquotank,2019,16794,16021,773
North Carolina,Pender,2019,29150,28001,1149
North Carolina,Perquimans,2019,4992,4741,251
North Carolina,Person,2019,18571,17790,781
North Carolina,Pitt,2019,90556,86710,3846
North Carolina,Polk,2019,9094,8748,346
North Carolina,Randolph,2019,66978,64451,2527
North Carolina,Richmond,2019,16727,15844,883
North Carolina,Robeson,2019,50481,47748,2733
North Carolina,Rockingham,2019,40573,38791,1782
North Carolina,Rowan,2019,66751,64079,2672
North Carolina,Rutherford,2019,25376,24131,1245
North Carolina,Sampson,2019,29437,28301,1136
North Carolina,Scotland,2019,11599,10832,767
North Carolina,Stanly,2019,30438,29309,1129
North Carolina,Stokes,2019,21936,21149,787
North Carolina,Surry,2019,34200,32947,1253
North Carolina,Swain,2019,7018,6737,281
North Carolina,Transylvania,2019,14747,14196,551
North Carolina,Tyrrell,2019,1484,1396,88
North Carolina,Union,2019,124843,120533,4310
North Carolina,Vance,2019,17501,16488,1013
North Carolina,Wake,2019,600826,580731,20095
North Carolina,Warren,2019,6638,6260,378
North Carolina,Washington,2019,4492,4229,263
North Carolina,Watauga,2019,29679,28640,1039
North Carolina,Wayne,2019,52394,50225,2169
North Carolina,Wilkes,2019,29489,28292,1197
North Carolina,Wilson,2019,35026,33002,2024
North Carolina,Yadkin,2019,17923,17307,616
North Carolina,Yancey,2019,8466,8148,318
North Dakota,Adams,2019,1046,1023,23
North Dakota,Barnes,2019,5143,4987,156
North Dakota,Benson,2019,2273,2177,96
North Dakota,Billings,2019,430,419,11
North Dakota,Bottineau,2019,2935,2838,97
North Dakota,Bowman,2019,1714,1686,28
North Dakota,Burke,2019,1053,1029,24
North Dakota,Burleigh,2019,49216,48036,1180
North Dakota,Cass,2019,102347,100269,2078
North Dakota,Cavalier,2019,1882,1830,52
North Dakota,Dickey,2019,2281,2238,43
North Dakota,Divide,2019,1439,1419,20
North Dakota,Dunn,2019,3153,3102,51
North Dakota,Eddy,2019,1213,1159,54
North Dakota,Emmons,2019,1428,1369,59
North Dakota,Foster,2019,1497,1456,41
North Dakota,Grand Forks,2019,37105,36332,773
North Dakota,Grant,2019,1179,1152,27
North Dakota,Griggs,2019,1013,988,25
North Dakota,Hettinger,2019,1361,1334,27
North Dakota,Kidder,2019,1247,1197,50
North Dakota,LaMoure,2019,2036,1993,43
North Dakota,Logan,2019,860,840,20
North Dakota,McHenry,2019,3030,2924,106
North Dakota,McIntosh,2019,1104,1071,33
North Dakota,McKenzie,2019,10298,10138,160
North Dakota,McLean,2019,4663,4516,147
North Dakota,Mercer,2019,3577,3427,150
North Dakota,Morton,2019,16191,15713,478
North Dakota,Mountrail,2019,7312,7211,101
North Dakota,Nelson,2019,1373,1330,43
North Dakota,Oliver,2019,861,829,32
North Dakota,Pembina,2019,3303,3189,114
North Dakota,Pierce,2019,1706,1651,55
North Dakota,Ramsey,2019,5551,5388,163
North Dakota,Ransom,2019,2789,2741,48
North Dakota,Renville,2019,1203,1173,30
North Dakota,Richland,2019,8530,8330,200
North Dakota,Rolette,2019,4568,4192,376
North Dakota,Sargent,2019,2634,2587,47
North Dakota,Sheridan,2019,671,642,29
North Dakota,Sioux,2019,1233,1185,48
North Dakota,Slope,2019,393,384,9
North Dakota,Stark,2019,18461,18087,374
North Dakota,Steele,2019,967,947,20
North Dakota,Stutsman,2019,10224,9989,235
North Dakota,Towner,2019,1121,1090,31
North Dakota,Traill,2019,4338,4224,114
North Dakota,Walsh,2019,5109,4942,167
North Dakota,Ward,2019,31394,30614,780
North Dakota,Wells,2019,1890,1832,58
North Dakota,Williams,2019,24427,23989,438
Ohio,Adams,2019,10717,9984,733
Ohio,Allen,2019,47866,45937,1929
Ohio,Ashland,2019,26801,25687,1114
Ohio,Ashtabula,2019,44459,42334,2125
Ohio,Athens,2019,27694,26226,1468
Ohio,Auglaize,2019,24980,24230,750
Ohio,Belmont,2019,30153,28469,1684
Ohio,Brown,2019,19594,18619,975
Ohio,Butler,2019,195091,187729,7362
Ohio,Carroll,2019,12959,12317,642
Ohio,Champaign,2019,20033,19295,738
Ohio,Clark,2019,63253,60520,2733
Ohio,Clermont,2019,106832,102846,3986
Ohio,Clinton,2019,17682,16849,833
Ohio,Columbiana,2019,47395,45105,2290
Ohio,Coshocton,2019,14377,13536,841
Ohio,Crawford,2019,18208,17356,852
Ohio,Cuyahoga,2019,614517,588912,25605
Ohio,Darke,2019,25812,24863,949
Ohio,Defiance,2019,18085,17322,763
Ohio,Delaware,2019,110349,106887,3462
Ohio,Erie,2019,37223,35383,1840
Ohio,Fairfield,2019,78021,75118,2903
Ohio,Fayette,2019,13869,13330,539
Ohio,Franklin,2019,697639,673069,24570
Ohio,Fulton,2019,22455,21526,929
Ohio,Gallia,2019,12158,11496,662
Ohio,Geauga,2019,49294,47586,1708
Ohio,Greene,2019,83246,80130,3116
Ohio,Guernsey,2019,18623,17607,1016
Ohio,Hamilton,2019,416102,400359,15743
Ohio,Hancock,2019,41849,40525,1324
Ohio,Hardin,2019,13812,13232,580
Ohio,Harrison,2019,6800,6443,357
Ohio,Henry,2019,13265,12654,611
Ohio,Highland,2019,17036,16155,881
Ohio,Hocking,2019,13084,12484,600
Ohio,Holmes,2019,20783,20160,623
Ohio,Huron,2019,27985,26381,1604
Ohio,Jackson,2019,12678,11891,787
Ohio,Jefferson,2019,27729,26101,1628
Ohio,Knox,2019,31550,30306,1244
Ohio,Lake,2019,126718,122045,4673
Ohio,Lawrence,2019,23780,22549,1231
Ohio,Licking,2019,90521,87159,3362
Ohio,Logan,2019,22865,22036,829
Ohio,Lorain,2019,154180,147587,6593
Ohio,Lucas,2019,210209,200417,9792
Ohio,Madison,2019,20804,20091,713
Ohio,Mahoning,2019,103081,97180,5901
Ohio,Marion,2019,28444,27292,1152
Ohio,Medina,2019,97857,94520,3337
Ohio,Meigs,2019,9057,8428,629
Ohio,Mercer,2019,23398,22787,611
Ohio,Miami,2019,54117,52125,1992
Ohio,Monroe,2019,5345,4903,442
Ohio,Montgomery,2019,252534,241945,10589
Ohio,Morgan,2019,6714,6280,434
Ohio,Morrow,2019,16815,16124,691
Ohio,Muskingum,2019,39532,37592,1940
Ohio,Noble,2019,4699,4377,322
Ohio,Ottawa,2019,21050,19862,1188
Ohio,Paulding,2019,8628,8297,331
Ohio,Perry,2019,15914,15087,827
Ohio,Pickaway,2019,26460,25404,1056
Ohio,Pike,2019,10824,10155,669
Ohio,Portage,2019,87309,83621,3688
Ohio,Preble,2019,21136,20342,794
Ohio,Putnam,2019,18817,18235,582
Ohio,Richland,2019,52246,49884,2362
Ohio,Ross,2019,35318,33829,1489
Ohio,Sandusky,2019,30506,29193,1313
Ohio,Scioto,2019,28862,27056,1806
Ohio,Seneca,2019,27313,26184,1129
Ohio,Shelby,2019,24178,23325,853
Ohio,Stark,2019,185736,177352,8384
Ohio,Summit,2019,272341,260690,11651
Ohio,Trumbull,2019,86758,81440,5318
Ohio,Tuscarawas,2019,44840,42908,1932
Ohio,Union,2019,28974,28041,933
Ohio,Van Wert,2019,15054,14563,491
Ohio,Vinton,2019,5560,5246,314
Ohio,Warren,2019,119179,115000,4179
Ohio,Washington,2019,27390,25918,1472
Ohio,Wayne,2019,62073,60061,2012
Ohio,Williams,2019,18992,18363,629
Ohio,Wood,2019,71161,68553,2608
Ohio,Wyandot,2019,12975,12569,406
Oklahoma,Adair,2019,8061,7726,335
Oklahoma,Alfalfa,2019,2819,2761,58
Oklahoma,Atoka,2019,4920,4706,214
Oklahoma,Beaver,2019,2876,2819,57
Oklahoma,Beckham,2019,10494,10162,332
Oklahoma,Blaine,2019,4750,4655,95
Oklahoma,Bryan,2019,21334,20684,650
Oklahoma,Caddo,2019,11768,11346,422
Oklahoma,Canadian,2019,74245,72123,2122
Oklahoma,Carter,2019,21512,20772,740
Oklahoma,Cherokee,2019,18737,17989,748
Oklahoma,Choctaw,2019,5428,5166,262
Oklahoma,Cimarron,2019,1324,1301,23
Oklahoma,Cleveland,2019,142822,138776,4046
Oklahoma,Coal,2019,2480,2383,97
Oklahoma,Comanche,2019,48157,46396,1761
Oklahoma,Cotton,2019,2718,2632,86
Oklahoma,Craig,2019,5926,5715,211
Oklahoma,Creek,2019,31636,30465,1171
Oklahoma,Custer,2019,15675,15279,396
Oklahoma,Delaware,2019,17990,17304,686
Oklahoma,Dewey,2019,2891,2829,62
Oklahoma,Ellis,2019,2156,2102,54
Oklahoma,Garfield,2019,27069,26255,814
Oklahoma,Garvin,2019,12576,12174,402
Oklahoma,Grady,2019,26474,25657,817
Oklahoma,Grant,2019,2650,2594,56
Oklahoma,Greer,2019,1836,1758,78
Oklahoma,Harmon,2019,1174,1140,34
Oklahoma,Harper,2019,1748,1697,51
Oklahoma,Haskell,2019,4217,3994,223
Oklahoma,Hughes,2019,5316,5057,259
Oklahoma,Jackson,2019,10650,10337,313
Oklahoma,Jefferson,2019,2506,2425,81
Oklahoma,Johnston,2019,3755,3593,162
Oklahoma,Kay,2019,18307,17526,781
Oklahoma,Kingfisher,2019,9142,8955,187
Oklahoma,Kiowa,2019,3453,3323,130
Oklahoma,Latimer,2019,3135,2937,198
Oklahoma,Le Flore,2019,19035,18141,894
Oklahoma,Lincoln,2019,15776,15219,557
Oklahoma,Logan,2019,22081,21445,636
Oklahoma,Love,2019,6170,6030,140
Oklahoma,Major,2019,3871,3788,83
Oklahoma,Marshall,2019,6880,6642,238
Oklahoma,Mayes,2019,19411,18802,609
Oklahoma,McClain,2019,19628,19092,536
Oklahoma,McCurtain,2019,14383,13570,813
Oklahoma,McIntosh,2019,7067,6654,413
Oklahoma,Murray,2019,6307,6117,190
Oklahoma,Muskogee,2019,29568,28418,1150
Oklahoma,Noble,2019,5669,5530,139
Oklahoma,Nowata,2019,4593,4434,159
Oklahoma,Okfuskee,2019,4614,4402,212
Oklahoma,Oklahoma,2019,384731,372632,12099
Oklahoma,Okmulgee,2019,15712,14943,769
Oklahoma,Osage,2019,20704,19921,783
Oklahoma,Ottawa,2019,14077,13599,478
Oklahoma,Pawnee,2019,7363,7074,289
Oklahoma,Payne,2019,37930,36836,1094
Oklahoma,Pittsburg,2019,17129,16406,723
Oklahoma,Pontotoc,2019,19044,18451,593
Oklahoma,Pottawatomie,2019,32342,31169,1173
Oklahoma,Pushmataha,2019,4278,4066,212
Oklahoma,Roger Mills,2019,1878,1822,56
Oklahoma,Rogers,2019,45151,43759,1392
Oklahoma,Seminole,2019,9434,8979,455
Oklahoma,Sequoyah,2019,16168,15502,666
Oklahoma,Stephens,2019,18536,17737,799
Oklahoma,Texas,2019,11189,10969,220
Oklahoma,Tillman,2019,2989,2879,110
Oklahoma,Tulsa,2019,323670,313397,10273
Oklahoma,Wagoner,2019,37999,36806,1193
Oklahoma,Washington,2019,22310,21547,763
Oklahoma,Washita,2019,5203,5028,175
Oklahoma,Woods,2019,4601,4505,96
Oklahoma,Woodward,2019,8988,8727,261
Oregon,Baker,2019,7120,6789,331
Oregon,Benton,2019,48151,46736,1415
Oregon,Clackamas,2019,219468,212043,7425
Oregon,Clatsop,2019,19385,18659,726
Oregon,Columbia,2019,24437,23340,1097
Oregon,Coos,2019,26147,24874,1273
Oregon,Crook,2019,9593,9083,510
Oregon,Curry,2019,8895,8432,463
Oregon,Deschutes,2019,96093,92361,3732
Oregon,Douglas,2019,46339,44063,2276
Oregon,Gilliam,2019,947,912,35
Oregon,Grant,2019,3185,2964,221
Oregon,Harney,2019,3577,3387,190
Oregon,Hood River,2019,14470,14012,458
Oregon,Jackson,2019,103451,98950,4501
Oregon,Jefferson,2019,10125,9613,512
Oregon,Josephine,2019,35786,34004,1782
Oregon,Klamath,2019,29291,27485,1806
Oregon,Lake,2019,3628,3433,195
Oregon,Lane,2019,180588,173271,7317
Oregon,Lincoln,2019,20848,19947,901
Oregon,Linn,2019,58720,56191,2529
Oregon,Malheur,2019,12314,11804,510
Oregon,Marion,2019,161879,155513,6366
Oregon,Morrow,2019,5712,5477,235
Oregon,Multnomah,2019,455189,440311,14878
Oregon,Polk,2019,39860,38240,1620
Oregon,Sherman,2019,932,900,32
Oregon,Tillamook,2019,11879,11421,458
Oregon,Umatilla,2019,36779,35014,1765
Oregon,Union,2019,11938,11362,576
Oregon,Wallowa,2019,3420,3221,199
Oregon,Wasco,2019,13360,12809,551
Oregon,Washington,2019,325006,315008,9998
Oregon,Wheeler,2019,722,691,31
Oregon,Yamhill,2019,54839,52981,1858
Pennsylvania,Adams,2019,55350,53531,1819
Pennsylvania,Allegheny,2019,649873,623045,26828
Pennsylvania,Armstrong,2019,32307,30671,1636
Pennsylvania,Beaver,2019,84172,80367,3805
Pennsylvania,Bedford,2019,23622,22510,1112
Pennsylvania,Berks,2019,216147,206763,9384
Pennsylvania,Blair,2019,59551,56860,2691
Pennsylvania,Bradford,2019,28959,27697,1262
Pennsylvania,Bucks,2019,345279,332053,13226
Pennsylvania,Butler,2019,99994,96090,3904
Pennsylvania,Cambria,2019,58064,54963,3101
Pennsylvania,Cameron,2019,2088,1963,125
Pennsylvania,Carbon,2019,32252,30516,1736
Pennsylvania,Centre,2019,80144,77464,2680
Pennsylvania,Chester,2019,286480,277341,9139
Pennsylvania,Clarion,2019,17131,16289,842
Pennsylvania,Clearfield,2019,35987,34114,1873
Pennsylvania,Clinton,2019,18338,17347,991
Pennsylvania,Columbia,2019,33552,31955,1597
Pennsylvania,Crawford,2019,38685,36853,1832
Pennsylvania,Cumberland,2019,132626,128165,4461
Pennsylvania,Dauphin,2019,144836,139003,5833
Pennsylvania,Delaware,2019,299802,287670,12132
Pennsylvania,Elk,2019,15677,14911,766
Pennsylvania,Erie,2019,128841,122943,5898
Pennsylvania,Fayette,2019,57273,53868,3405
Pennsylvania,Forest,2019,1818,1694,124
Pennsylvania,Franklin,2019,77887,74904,2983
Pennsylvania,Fulton,2019,7907,7560,347
Pennsylvania,Greene,2019,16626,15771,855
Pennsylvania,Huntingdon,2019,20012,18833,1179
Pennsylvania,Indiana,2019,39155,37186,1969
Pennsylvania,Jefferson,2019,20587,19612,975
Pennsylvania,Juniata,2019,12616,12061,555
Pennsylvania,Lackawanna,2019,105216,100057,5159
Pennsylvania,Lancaster,2019,285253,275432,9821
Pennsylvania,Lawrence,2019,40775,38687,2088
Pennsylvania,Lebanon,2019,72617,69798,2819
Pennsylvania,Lehigh,2019,193388,184665,8723
Pennsylvania,Luzerne,2019,157695,148722,8973
Pennsylvania,Lycoming,2019,56919,54169,2750
Pennsylvania,McKean,2019,17355,16435,920
Pennsylvania,Mercer,2019,49321,46909,2412
Pennsylvania,Mifflin,2019,21076,20093,983
Pennsylvania,Monroe,2019,83291,78812,4479
Pennsylvania,Montgomery,2019,456383,440364,16019
Pennsylvania,Montour,2019,9122,8795,327
Pennsylvania,Northampton,2019,161856,154642,7214
Pennsylvania,Northumberland,2019,43184,40765,2419
Pennsylvania,Perry,2019,24583,23673,910
Pennsylvania,Philadelphia,2019,722078,682012,40066
Pennsylvania,Pike,2019,25321,23909,1412
Pennsylvania,Potter,2019,7209,6784,425
Pennsylvania,Schuylkill,2019,66554,62948,3606
Pennsylvania,Snyder,2019,20172,19079,1093
Pennsylvania,Somerset,2019,33659,31869,1790
Pennsylvania,Sullivan,2019,2671,2531,140
Pennsylvania,Susquehanna,2019,20606,19717,889
Pennsylvania,Tioga,2019,19148,18139,1009
Pennsylvania,Union,2019,19912,19114,798
Pennsylvania,Venango,2019,22444,21354,1090
Pennsylvania,Warren,2019,18977,18116,861
Pennsylvania,Washington,2019,107299,102475,4824
Pennsylvania,Wayne,2019,22486,21427,1059
Pennsylvania,Westmoreland,2019,181453,173320,8133
Pennsylvania,Wyoming,2019,13610,12948,662
Pennsylvania,York,2019,236377,227297,9080
Rhode Island,Bristol,2019,26005,25226,779
Rhode Island,Kent,2019,90729,87815,2914
Rhode Island,Newport,2019,44280,42905,1375
Rhode Island,Providence,2019,325490,312930,12560
Rhode Island,Washington,2019,69050,66892,2158
South Carolina,Abbeville,2019,10050,9711,339
South Carolina,Aiken,2019,75105,72929,2176
South Carolina,Allendale,2019,2692,2549,143
South Carolina,Anderson,2019,91576,89109,2467
South Carolina,Bamberg,2019,4981,4704,277
South Carolina,Barnwell,2019,8268,7916,352
South Carolina,Beaufort,2019,77858,75797,2061
South Carolina,Berkeley,2019,104452,101801,2651
South Carolina,Calhoun,2019,6604,6367,237
South Carolina,Charleston,2019,212354,207473,4881
South Carolina,Cherokee,2019,25196,24422,774
South Carolina,Chester,2019,13445,12890,555
South Carolina,Chesterfield,2019,22128,21484,644
South Carolina,Clarendon,2019,12731,12238,493
South Carolina,Colleton,2019,16821,16283,538
South Carolina,Darlington,2019,30561,29518,1043
South Carolina,Dillon,2019,13029,12496,533
South Carolina,Dorchester,2019,78453,76502,1951
South Carolina,Edgefield,2019,10753,10452,301
South Carolina,Fairfield,2019,9619,9192,427
South Carolina,Florence,2019,67211,65235,1976
South Carolina,Georgetown,2019,25790,24820,970
South Carolina,Greenville,2019,255903,249678,6225
South Carolina,Greenwood,2019,31377,30397,980
South Carolina,Hampton,2019,8416,8187,229
South Carolina,Horry,2019,148573,143234,5339
South Carolina,Jasper,2019,12685,12363,322
South Carolina,Kershaw,2019,29291,28425,866
South Carolina,Lancaster,2019,41340,39956,1384
South Carolina,Laurens,2019,30313,29410,903
South Carolina,Lee,2019,6618,6352,266
South Carolina,Lexington,2019,150160,146650,3510
South Carolina,Marion,2019,13045,12481,564
South Carolina,Marlboro,2019,9183,8739,444
South Carolina,McCormick,2019,3389,3285,104
South Carolina,Newberry,2019,19223,18709,514
South Carolina,Oconee,2019,35039,34068,971
South Carolina,Orangeburg,2019,34842,33187,1655
South Carolina,Pickens,2019,57667,56063,1604
South Carolina,Richland,2019,198948,193369,5579
South Carolina,Saluda,2019,8928,8690,238
South Carolina,Spartanburg,2019,153496,149576,3920
South Carolina,Sumter,2019,43727,42254,1473
South Carolina,Union,2019,11681,11275,406
South Carolina,Williamsburg,2019,12093,11542,551
South Carolina,York,2019,140458,136587,3871
South Dakota,Aurora,2019,1527,1485,42
South Dakota,Beadle,2019,9618,9315,303
South Dakota,Bennett,2019,1091,1032,59
South Dakota,Bon Homme,2019,2870,2779,91
South Dakota,Brookings,2019,19138,18511,627
South Dakota,Brown,2019,20795,20152,643
South Dakota,Brule,2019,2451,2375,76
South Dakota,Buffalo,2019,683,638,45
South Dakota,Butte,2019,5044,4873,171
South Dakota,Campbell,2019,772,744,28
South Dakota,Charles Mix,2019,3763,3622,141
South Dakota,Clark,2019,1913,1836,77
South Dakota,Clay,2019,7432,7184,248
South Dakota,Codington,2019,15518,15028,490
South Dakota,Corson,2019,1368,1289,79
South Dakota,Custer,2019,4009,3831,178
South Dakota,Davison,2019,11103,10778,325
South Dakota,Day,2019,2763,2637,126
South Dakota,Deuel,2019,2172,2067,105
South Dakota,Dewey,2019,2228,2044,184
South Dakota,Douglas,2019,1584,1539,45
South Dakota,Edmunds,2019,2041,1980,61
South Dakota,Fall River,2019,2992,2864,128
South Dakota,Faulk,2019,1058,1023,35
South Dakota,Grant,2019,4443,4293,150
South Dakota,Gregory,2019,2048,1977,71
South Dakota,Haakon,2019,1051,1020,31
South Dakota,Hamlin,2019,3319,3210,109
South Dakota,Hand,2019,1783,1733,50
South Dakota,Hanson,2019,1745,1663,82
South Dakota,Harding,2019,725,705,20
South Dakota,Hughes,2019,10039,9771,268
South Dakota,Hutchinson,2019,3598,3486,112
South Dakota,Hyde,2019,682,658,24
South Dakota,Jackson,2019,1272,1199,73
South Dakota,Jerauld,2019,1117,1086,31
South Dakota,Jones,2019,544,527,17
South Dakota,Kingsbury,2019,2671,2590,81
South Dakota,Lake,2019,6684,6443,241
South Dakota,Lawrence,2019,13343,12915,428
South Dakota,Lincoln,2019,34595,33709,886
South Dakota,Lyman,2019,1690,1609,81
South Dakota,Marshall,2019,2383,2292,91
South Dakota,McCook,2019,3078,2990,88
South Dakota,McPherson,2019,1006,963,43
South Dakota,Meade,2019,14138,13632,506
South Dakota,Mellette,2019,741,699,42
South Dakota,Miner,2019,1177,1140,37
South Dakota,Minnehaha,2019,113094,109853,3241
South Dakota,Moody,2019,4041,3895,146
South Dakota,Pennington,2019,56757,54827,1930
South Dakota,Perkins,2019,1425,1381,44
South Dakota,Potter,2019,1045,1012,33
South Dakota,Roberts,2019,4839,4630,209
South Dakota,Sanborn,2019,1153,1117,36
South Dakota,Spink,2019,3189,3080,109
South Dakota,Stanley,2019,1850,1795,55
South Dakota,Sully,2019,800,777,23
South Dakota,Todd,2019,3166,2961,205
South Dakota,Tripp,2019,3070,2981,89
South Dakota,Turner,2019,4702,4559,143
South Dakota,Union,2019,8484,8192,292
South Dakota,Walworth,2019,2125,2008,117
South Dakota,Yankton,2019,11958,11615,343
South Dakota,Ziebach,2019,930,878,52
Tennessee,Anderson,2019,34949,33708,1241
Tennessee,Bedford,2019,21223,20437,786
Tennessee,Benton,2019,6964,6653,311
Tennessee,Bledsoe,2019,4346,4111,235
Tennessee,Blount,2019,64115,62072,2043
Tennessee,Bradley,2019,52465,50654,1811
Tennessee,Campbell,2019,14978,14291,687
Tennessee,Cannon,2019,6686,6481,205
Tennessee,Carroll,2019,12172,11582,590
Tennessee,Carter,2019,24218,23235,983
Tennessee,Cheatham,2019,22186,21606,580
Tennessee,Chester,2019,8640,8343,297
Tennessee,Claiborne,2019,13178,12624,554
Tennessee,Clay,2019,2808,2640,168
Tennessee,Cocke,2019,15164,14477,687
Tennessee,Coffee,2019,25749,24891,858
Tennessee,Crockett,2019,7069,6823,246
Tennessee,Cumberland,2019,23685,22624,1061
Tennessee,Davidson,2019,409810,399502,10308
Tennessee,Decatur,2019,4611,4366,245
Tennessee,DeKalb,2019,7855,7516,339
Tennessee,Dickson,2019,27409,26593,816
Tennessee,Dyer,2019,16597,15792,805
Tennessee,Fayette,2019,19370,18663,707
Tennessee,Fentress,2019,7555,7240,315
Tennessee,Franklin,2019,20343,19663,680
Tennessee,Gibson,2019,22262,21320,942
Tennessee,Giles,2019,15126,14543,583
Tennessee,Grainger,2019,9608,9221,387
Tennessee,Greene,2019,29995,28599,1396
Tennessee,Grundy,2019,5017,4809,208
Tennessee,Hamblen,2019,28385,27292,1093
Tennessee,Hamilton,2019,185402,179393,6009
Tennessee,Hancock,2019,2130,2005,125
Tennessee,Hardeman,2019,9576,9099,477
Tennessee,Hardin,2019,10486,10038,448
Tennessee,Hawkins,2019,23986,22998,988
Tennessee,Haywood,2019,7749,7373,376
Tennessee,Henderson,2019,12369,11832,537
Tennessee,Henry,2019,14321,13727,594
Tennessee,Hickman,2019,11599,11243,356
Tennessee,Houston,2019,3297,3146,151
Tennessee,Humphreys,2019,9025,8678,347
Tennessee,Jackson,2019,4702,4486,216
Tennessee,Jefferson,2019,24800,23882,918
Tennessee,Johnson,2019,7730,7462,268
Tennessee,Knox,2019,246227,239090,7137
Tennessee,Lake,2019,1779,1678,101
Tennessee,Lauderdale,2019,9794,9262,532
Tennessee,Lawrence,2019,19432,18640,792
Tennessee,Lewis,2019,5221,5010,211
Tennessee,Lincoln,2019,16900,16295,605
Tennessee,Loudon,2019,23696,22895,801
Tennessee,Macon,2019,11435,11079,356
Tennessee,Madison,2019,49493,47727,1766
Tennessee,Marion,2019,12598,12057,541
Tennessee,Marshall,2019,15860,15305,555
Tennessee,Maury,2019,50157,48575,1582
Tennessee,McMinn,2019,23880,22978,902
Tennessee,McNairy,2019,8580,8130,450
Tennessee,Meigs,2019,5230,4992,238
Tennessee,Monroe,2019,20356,19613,743
Tennessee,Montgomery,2019,86220,82946,3274
Tennessee,Moore,2019,3635,3529,106
Tennessee,Morgan,2019,7956,7632,324
Tennessee,Obion,2019,12615,11999,616
Tennessee,Overton,2019,10026,9647,379
Tennessee,Perry,2019,3146,2988,158
Tennessee,Pickett,2019,2385,2274,111
Tennessee,Polk,2019,7576,7274,302
Tennessee,Putnam,2019,35355,34124,1231
Tennessee,Rhea,2019,13401,12636,765
Tennessee,Roane,2019,23617,22662,955
Tennessee,Robertson,2019,38549,37440,1109
Tennessee,Rutherford,2019,186696,181904,4792
Tennessee,Scott,2019,8427,8059,368
Tennessee,Sequatchie,2019,6250,5987,263
Tennessee,Sevier,2019,55225,53420,1805
Tennessee,Shelby,2019,449965,431885,18080
Tennessee,Smith,2019,9589,9301,288
Tennessee,Stewart,2019,5540,5292,248
Tennessee,Sullivan,2019,70979,68347,2632
Tennessee,Sumner,2019,103810,101033,2777
Tennessee,Tipton,2019,28461,27356,1105
Tennessee,Trousdale,2019,5503,5335,168
Tennessee,Unicoi,2019,7167,6809,358
Tennessee,Union,2019,7698,7387,311
Tennessee,Van Buren,2019,2072,1979,93
Tennessee,Warren,2019,16869,16178,691
Tennessee,Washington,2019,60904,58800,2104
Tennessee,Wayne,2019,6301,6007,294
Tennessee,Weakley,2019,16267,15610,657
Tennessee,White,2019,12363,11908,455
Tennessee,Williamson,2019,130215,127057,3158
Tennessee,Wilson,2019,77728,75639,2089
Texas,Anderson,2019,23913,23220,693
Texas,Andrews,2019,9906,9685,221
Texas,Angelina,2019,35893,34453,1440
Texas,Aransas,2019,9425,9022,403
Texas,Archer,2019,4145,4027,118
Texas,Armstrong,2019,929,904,25
Texas,Atascosa,2019,21707,20928,779
Texas,Austin,2019,14096,13613,483
Texas,Bailey,2019,2508,2415,93
Texas,Bandera,2019,10071,9742,329
Texas,Bastrop,2019,42900,41609,1291
Texas,Baylor,2019,1765,1725,40
Texas,Bee,2019,9853,9419,434
Texas,Bell,2019,143858,138392,5466
Texas,Bexar,2019,949380,919763,29617
Texas,Blanco,2019,6469,6311,158
Texas,Borden,2019,404,394,10
Texas,Bosque,2019,8343,8058,285
Texas,Bowie,2019,39899,38130,1769
Texas,Brazoria,2019,179539,172008,7531
Texas,Brazos,2019,119010,115819,3191
Texas,Brewster,2019,4207,4084,123
Texas,Briscoe,2019,578,558,20
Texas,Brooks,2019,2602,2468,134
Texas,Brown,2019,15701,15117,584
Texas,Burleson,2019,8362,8103,259
Texas,Burnet,2019,23570,22930,640
Texas,Caldwell,2019,19669,19011,658
Texas,Calhoun,2019,12168,11776,392
Texas,Callahan,2019,6113,5925,188
Texas,Cameron,2019,166861,157675,9186
Texas,Camp,2019,4975,4766,209
Texas,Carson,2019,3011,2933,78
Texas,Cass,2019,12430,11895,535
Texas,Castro,2019,3433,3337,96
Texas,Chambers,2019,19489,18604,885
Texas,Cherokee,2019,20936,20143,793
Texas,Childress,2019,2952,2872,80
Texas,Clay,2019,4936,4785,151
Texas,Cochran,2019,1123,1085,38
Texas,Coke,2019,1456,1409,47
Texas,Coleman,2019,2888,2770,118
Texas,Collin,2019,563678,546320,17358
Texas,Collingsworth,2019,1157,1120,37
Texas,Colorado,2019,9860,9557,303
Texas,Comal,2019,73333,71149,2184
Texas,Comanche,2019,5591,5410,181
Texas,Concho,2019,1238,1198,40
Texas,Cooke,2019,19820,19268,552
