SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
50,2,20,Alaska,Anchorage Municipality,2016,297249,151591,145658,101005,92487,9600,8358,12309,13617,13058,15187,3792,3868,11827,12141,111260,103057,13076,11834,18719,20321,16794,18964,4956,5049,137874,132467,91324,83280,8685,7370,11114,12443,12687,14895,3640,3699,10424,10780,100334,92680,11626,10293,16759,18445,16026,18284,4659,4723,13717,13191,9681,9207,915,988,1195,1174,371,292,152,169,1403,1361,10926,10377,1450,1541,1960,1876,768,680,297,326
50,2,50,Alaska,Bethel Census Area,2016,18022,9341,8681,992,899,76,60,7774,7298,92,87,14,23,393,314,1335,1179,110,96,8104,7560,152,126,44,41,9095,8469,924,831,73,60,7633,7178,89,87,10,16,366,297,1240,1095,104,93,7943,7427,145,124,40,34,246,212,68,68,3,0,141,120,3,0,4,7,27,17,95,84,6,3,161,133,7,2,4,7
50,2,60,Alaska,Bristol Bay Borough,2016,902,486,416,238,177,3,0,157,154,4,10,0,3,84,72,315,248,16,10,220,206,17,19,3,6,457,394,225,166,2,0,150,146,4,10,0,3,76,69,294,235,12,10,208,197,16,17,3,5,29,22,13,11,1,0,7,8,0,0,0,0,8,3,21,13,4,0,12,9,1,2,0,1
50,2,68,Alaska,Denali Borough,2016,2055,1160,895,989,762,22,10,57,38,45,48,0,1,47,36,1030,796,28,17,89,64,57,52,3,2,1131,860,962,729,22,10,56,38,45,48,0,1,46,34,1002,761,27,17,88,63,57,51,3,2,29,35,27,33,0,0,1,0,0,0,0,0,1,2,28,35,1,0,1,1,0,1,0,0
50,2,70,Alaska,Dillingham Census Area,2016,4970,2522,2448,447,389,21,17,1808,1789,19,24,6,1,221,228,649,603,41,39,1984,1975,56,52,13,9,2440,2343,425,361,21,16,1760,1726,18,23,6,1,210,216,616,563,38,32,1930,1907,53,50,13,9,82,105,22,28,0,1,48,63,1,1,0,0,11,12,33,40,3,7,54,68,3,2,0,0
50,2,90,Alaska,Fairbanks North Star Borough,2016,100633,54573,46060,42371,34655,3177,2222,3887,3886,1534,1811,262,262,3342,3224,45425,37618,3982,2977,5831,5791,2478,2679,467,453,50108,42492,38932,31935,2888,1984,3593,3664,1470,1755,235,235,2990,2919,41671,34620,3584,2637,5323,5394,2322,2549,417,406,4465,3568,3439,2720,289,238,294,222,64,56,27,27,352,305,3754,2998,398,340,508,397,156,130,50,47
50,2,100,Alaska,Haines Borough,2016,2531,1236,1295,1009,1027,11,5,127,137,4,22,0,0,85,104,1086,1127,26,18,185,216,22,36,2,2,1198,1246,982,995,11,4,122,130,4,18,0,0,79,99,1053,1090,25,16,177,206,20,31,2,2,38,49,27,32,0,1,5,7,0,4,0,0,6,5,33,37,1,2,8,10,2,5,0,0
50,2,105,Alaska,Hoonah-Angoon Census Area,2016,2121,1115,1006,519,484,25,5,457,391,14,10,1,0,99,116,613,593,44,20,526,482,29,26,3,3,1056,940,499,460,25,5,426,358,14,10,1,0,91,107,585,561,41,16,491,446,28,23,3,1,59,66,20,24,0,0,31,33,0,0,0,0,8,9,28,32,3,4,35,36,1,3,0,2
50,2,110,Alaska,Juneau City and Borough,2016,32412,16538,15874,11609,10891,268,179,1941,1985,1014,1169,188,152,1518,1498,12874,12144,436,353,3117,3145,1518,1654,295,251,15402,14809,10886,10190,231,153,1756,1810,987,1140,185,143,1357,1373,12013,11336,369,290,2800,2890,1452,1592,280,232,1136,1065,723,701,37,26,185,175,27,29,3,9,161,125,861,808,67,63,317,255,66,62,15,19
50,2,122,Alaska,Kenai Peninsula Borough,2016,58458,30563,27895,25741,23325,274,165,2389,2167,362,566,90,63,1707,1609,27310,24823,437,314,3728,3419,716,907,192,142,29320,26721,24809,22414,244,134,2252,2055,347,547,84,53,1584,1518,26272,23830,385,265,3495,3239,670,863,175,128,1243,1174,932,911,30,31,137,112,15,19,6,10,123,91,1038,993,52,49,233,180,46,44,17,14
50,2,130,Alaska,Ketchikan Gateway Borough,2016,13707,7051,6656,4871,4388,62,46,964,982,500,606,22,20,632,614,5433,4939,117,102,1465,1477,647,734,64,58,6690,6355,4647,4201,56,43,889,918,495,600,20,18,583,575,5168,4720,103,87,1359,1382,625,720,55,53,361,301,224,187,6,3,75,64,5,6,2,2,49,39,265,219,14,15,106,95,22,14,9,5
50,2,150,Alaska,Kodiak Island Borough,2016,13728,7268,6460,4207,3552,110,58,879,867,1493,1458,76,65,503,460,4658,3958,164,101,1256,1206,1636,1588,113,102,6590,5903,3697,3164,94,45,815,810,1456,1420,70,61,458,403,4111,3526,137,71,1155,1108,1587,1536,102,88,678,557,510,388,16,13,64,57,37,38,6,4,45,57,547,432,27,30,101,98,49,52,11,14
50,2,158,Alaska,Kusilvak Census Area,2016,8181,4307,3874,159,155,41,8,3975,3613,16,14,0,1,116,83,262,231,55,20,4067,3680,35,25,9,4,4201,3798,150,148,19,8,3901,3547,15,14,0,1,116,80,253,222,33,19,3993,3612,34,24,9,4,106,76,9,7,22,0,74,66,1,0,0,0,0,3,9,9,22,1,74,68,1,1,0,0
50,2,164,Alaska,Lake and Peninsula Borough,2016,1600,818,782,213,157,9,7,503,517,15,21,3,2,75,78,278,230,20,16,563,579,30,33,5,6,785,758,204,144,9,7,481,506,15,21,3,2,73,78,267,217,19,16,540,568,30,33,4,6,33,24,9,13,0,0,22,11,0,0,0,0,2,0,11,13,1,0,23,11,0,0,1,0
50,2,170,Alaska,Matanuska-Susitna Borough,2016,104119,54387,49732,45629,41361,734,503,3648,3320,601,980,218,168,3557,3400,48957,44549,1304,1008,6216,5799,1436,1766,483,423,51875,47295,43782,39506,664,449,3402,3119,569,949,199,154,3259,3118,46844,42447,1145,891,5756,5394,1321,1650,429,371,2512,2437,1847,1855,70,54,246,201,32,31,19,14,298,282,2113,2102,159,117,460,405,115,116,54,52
50,2,180,Alaska,Nome Census Area,2016,9966,5256,4710,865,669,37,23,3955,3653,74,61,7,8,318,296,1153,942,65,45,4232,3913,118,98,22,18,5123,4578,818,626,35,20,3886,3584,71,57,6,8,307,283,1096,888,61,39,4154,3833,111,91,19,18,133,132,47,43,2,3,69,69,3,4,1,0,11,13,57,54,4,6,78,80,7,7,3,0
50,2,185,Alaska,North Slope Borough,2016,9694,6054,3640,2543,605,100,36,2742,2471,314,236,93,64,262,228,2757,805,153,72,2936,2649,376,286,123,98,5778,3492,2429,555,95,32,2615,2398,297,229,91,62,251,216,2634,745,144,66,2803,2567,357,276,119,92,276,148,114,50,5,4,127,73,17,7,2,2,11,12,123,60,9,6,133,82,19,10,4,6
50,2,188,Alaska,Northwest Arctic Borough,2016,7691,4159,3532,562,365,51,45,3248,2898,32,28,9,4,257,192,792,537,83,68,3468,3055,66,58,19,19,4019,3408,521,323,36,40,3166,2843,32,28,9,4,255,170,750,474,67,59,3385,2981,64,56,19,18,140,124,41,42,15,5,82,55,0,0,0,0,2,22,42,63,16,9,83,74,2,2,0,1
50,2,195,Alaska,Petersburg Borough,2016,3260,1722,1538,1323,1174,38,14,189,160,45,58,21,4,106,128,1412,1285,54,34,271,251,70,87,28,18,1614,1460,1250,1119,33,14,173,151,45,56,21,3,92,117,1327,1219,48,33,245,232,65,83,27,16,108,78,73,55,5,0,16,9,0,2,0,1,14,11,85,66,6,1,26,19,5,4,1,2
50,2,198,Alaska,Prince of Wales-Hyder Census Area,2016,6519,3591,2928,1746,1335,24,10,1488,1298,20,27,16,12,297,246,2008,1549,64,44,1727,1501,63,74,44,35,3440,2818,1680,1289,24,7,1418,1252,20,27,16,12,282,231,1927,1488,60,39,1647,1444,62,71,42,33,151,110,66,46,0,3,70,46,0,0,0,0,15,15,81,61,4,5,80,57,1,3,2,2
50,2,220,Alaska,Sitka City and Borough,2016,8736,4449,4287,2957,2788,46,44,716,707,313,329,16,19,401,400,3322,3144,84,99,1034,1023,398,418,43,45,4148,4005,2782,2634,43,41,643,637,300,315,15,19,365,359,3115,2952,74,87,936,925,375,394,40,45,301,282,175,154,3,3,73,70,13,14,1,0,36,41,207,192,10,12,98,98,23,24,3,0
50,2,230,Alaska,Skagway Municipality,2016,1132,595,537,521,462,4,5,32,31,11,13,1,1,26,25,545,484,7,9,46,44,21,21,2,5,564,512,498,440,4,5,25,29,11,13,1,1,25,24,521,461,7,9,39,41,20,21,2,5,31,25,23,22,0,0,7,2,0,0,0,0,1,1,24,23,0,0,7,3,1,0,0,0
50,2,240,Alaska,Southeast Fairbanks Census Area,2016,6857,3790,3067,3001,2385,83,50,452,378,57,72,15,17,182,165,3168,2528,114,78,583,503,87,101,26,29,3593,2897,2860,2253,72,44,428,364,56,72,10,8,167,156,3016,2387,98,71,554,484,81,98,17,20,197,170,141,132,11,6,24,14,1,0,5,9,15,9,152,141,16,7,29,19,6,3,9,9
50,2,261,Alaska,Valdez-Cordova Census Area,2016,9314,4898,4416,3656,3205,51,37,654,632,188,211,29,29,320,302,3948,3484,84,73,916,875,230,257,46,45,4673,4182,3509,3052,41,29,616,587,184,206,29,29,294,279,3780,3310,67,58,857,815,224,249,43,45,225,234,147,153,10,8,38,45,4,5,0,0,26,23,168,174,17,15,59,60,6,8,3,0
50,2,275,Alaska,Wrangell City and Borough,2016,2496,1294,1202,920,822,8,8,212,199,27,37,0,1,127,135,1036,949,26,29,306,293,50,62,3,12,1267,1170,900,801,8,8,206,193,27,36,0,1,126,131,1015,925,26,29,299,286,50,59,3,10,27,32,20,21,0,0,6,6,0,1,0,0,1,4,21,24,0,0,7,7,0,3,0,2
50,2,282,Alaska,Yakutat City and Borough,2016,612,341,271,136,92,11,1,119,117,23,16,3,7,49,38,178,127,22,8,157,146,29,20,5,10,323,260,121,87,11,1,116,112,23,16,3,7,49,37,163,121,22,8,154,140,29,20,5,10,18,11,15,5,0,0,3,5,0,0,0,0,0,1,15,6,0,0,3,6,0,0,0,0
50,2,290,Alaska,Yukon-Koyukuk Census Area,2016,5423,2884,2539,672,528,16,19,2024,1845,2,21,5,2,165,124,827,643,39,35,2157,1945,22,34,6,11,2818,2473,645,502,11,19,1994,1807,2,20,5,1,161,124,796,617,33,35,2124,1907,22,33,6,10,66,66,27,26,5,0,30,38,0,1,0,1,4,0,31,26,6,0,33,38,0,1,0,1
50,4,1,Arizona,Apache County,2016,71381,35235,36146,8291,7749,176,191,25977,27511,156,153,23,7,612,535,8777,8190,422,392,26360,27837,239,231,66,48,32892,34105,6692,6432,162,167,25348,26895,142,132,21,6,527,473,7098,6815,379,356,25680,27179,217,200,60,44,2343,2041,1599,1317,14,24,629,616,14,21,2,1,85,62,1679,1375,43,36,680,658,22,31,6,4
50,4,3,Arizona,Cochise County,2016,125686,64054,61632,56274,54427,3360,2397,1148,976,1062,1679,243,245,1967,1908,57997,56107,4026,3079,1914,1738,1820,2365,456,445,41770,39462,35781,33921,2901,1994,540,415,925,1560,165,182,1458,1390,37060,35151,3442,2510,1026,899,1543,2103,316,332,22284,22170,20493,20506,459,403,608,561,137,119,78,63,509,518,20937,20956,584,569,888,839,277,262,140,113
50,4,5,Arizona,Coconino County,2016,140407,69330,71077,46251,46334,1008,957,18815,20168,1222,1507,89,150,1945,1961,47986,48106,1539,1487,19791,21160,1866,2126,281,344,59420,61302,38166,38328,859,814,17610,19072,1139,1424,61,97,1585,1567,39581,39747,1312,1255,18349,19801,1709,1956,224,260,9910,9775,8085,8006,149,143,1205,1096,83,83,28,53,360,394,8405,8359,227,232,1442,1359,157,170,57,84
50,4,7,Arizona,Gila County,2016,53356,26449,26907,20986,21233,227,168,4557,4755,194,297,40,32,445,422,21391,21623,337,265,4833,5044,269,354,74,52,21390,22011,16539,16846,169,127,4164,4448,168,274,26,24,324,292,16829,17118,253,185,4359,4644,233,319,49,40,5059,4896,4447,4387,58,41,393,307,26,23,14,8,121,130,4562,4505,84,80,474,400,36,35,25,12
50,4,9,Arizona,Graham County,2016,37807,20250,17557,16529,14184,561,184,2615,2683,136,117,43,32,366,357,16840,14517,691,301,2798,2862,215,187,88,61,13164,12193,9899,9267,491,125,2377,2432,110,99,32,19,255,251,10112,9498,589,207,2490,2548,172,155,69,43,7086,5364,6630,4917,70,59,238,251,26,18,11,13,111,106,6728,5019,102,94,308,314,43,32,19,18
50,4,11,Arizona,Greenlee County,2016,9643,4973,4670,4516,4228,111,87,175,182,41,46,9,4,121,123,4630,4346,148,125,241,253,60,59,15,11,2726,2484,2399,2183,95,67,115,114,36,38,5,2,76,80,2470,2259,121,89,152,161,49,48,10,8,2247,2186,2117,2045,16,20,60,68,5,8,4,2,45,43,2160,2087,27,36,89,92,11,11,5,3
50,4,12,Arizona,La Paz County,2016,20648,10645,10003,8268,7568,144,111,1840,1912,87,94,13,8,293,310,8531,7863,215,185,2035,2109,129,129,31,29,7705,7358,6205,5735,115,76,1121,1255,56,65,8,3,200,224,6382,5945,165,121,1249,1403,90,93,21,22,2940,2645,2063,1833,29,35,719,657,31,29,5,5,93,86,2149,1918,50,64,786,706,39,36,10,7
50,4,13,Arizona,Maricopa County,2016,4256143,2104920,2151223,1761000,1796016,129462,127558,57687,60824,90150,99119,6097,5756,60524,61950,1815517,1851818,155093,153920,75481,79376,113829,122860,10907,10781,1448465,1498905,1169331,1207751,113468,111371,33288,37426,84191,93187,4151,3937,44036,45233,1208967,1248541,132920,131390,43721,48574,102686,111637,7718,7719,656455,652318,591669,588265,15994,16187,24399,23398,5959,5932,1946,1819,16488,16717,606550,603277,22173,22530,31760,30802,11143,11223,3189,3062
50,4,15,Arizona,Mohave County,2016,205412,103594,101818,95455,93708,1577,856,3009,3110,982,1491,240,235,2331,2418,97569,95886,2122,1426,4272,4414,1619,2155,440,451,86087,86034,79962,79754,1355,711,2014,2206,879,1388,175,182,1702,1793,81518,81376,1771,1163,2848,3091,1408,1929,330,355,17507,15784,15493,13954,222,145,995,904,103,103,65,53,629,625,16051,14510,351,263,1424,1323,211,226,110,96
50,4,17,Arizona,Navajo County,2016,108467,54357,54110,27949,26387,694,360,24231,25762,296,446,74,53,1113,1102,28915,27321,1029,687,24944,26467,476,622,136,136,47563,48524,22639,22182,595,274,23126,24755,263,409,58,38,882,866,23393,22904,889,560,23668,25282,414,558,107,105,6794,5586,5310,4205,99,86,1105,1007,33,37,16,15,231,236,5522,4417,140,127,1276,1185,62,64,29,31
50,4,19,Arizona,Pima County,2016,1016707,500525,516182,424944,440841,22621,19211,21647,22369,15414,17824,1182,1191,14717,14746,438172,454152,28042,24595,27284,28121,20862,23197,2121,2162,316433,324291,260937,269447,18969,15208,12153,12937,13956,16275,799,712,9619,9712,269561,278208,22770,19003,15081,16010,17914,20177,1449,1394,184092,191891,164007,171394,3652,4003,9494,9432,1458,1549,383,479,5098,5034,168611,175944,5272,5592,12203,12111,2948,3020,672,768
50,4,21,Arizona,Pinal County,2016,417193,217219,199974,178768,167743,11622,9382,15569,12468,3916,4079,1288,416,6056,5886,184105,172982,14042,11778,18373,15095,5636,5773,1791,943,149931,143000,120530,118620,10271,8087,10643,8523,3346,3580,1129,270,4012,3920,123991,122091,12082,9831,12132,9976,4632,4817,1499,628,67288,56974,58238,49123,1351,1295,4926,3945,570,499,159,146,2044,1966,60114,50891,1960,1947,6241,5119,1004,956,292,315
50,4,23,Arizona,Santa Cruz County,2016,46400,22280,24120,21381,23138,203,200,321,303,161,199,30,31,184,249,21549,23370,261,265,424,446,193,248,48,56,3868,3767,3494,3400,89,78,77,70,116,137,8,5,84,77,3571,3469,122,111,113,95,130,155,17,15,18412,20353,17887,19738,114,122,244,233,45,62,22,26,100,172,17978,19901,139,154,311,351,63,93,31,41
50,4,25,Arizona,Yavapai County,2016,224575,109881,114694,102792,107323,1102,876,2371,2404,1072,1424,168,144,2376,2523,104984,109652,1647,1454,3724,3868,1684,2064,372,356,93276,98817,87946,93205,906,683,1513,1597,953,1279,135,96,1823,1957,89626,95013,1344,1156,2468,2660,1469,1813,300,274,16605,15877,14846,14118,196,193,858,807,119,145,33,48,553,566,15358,14639,303,298,1256,1208,215,251,72,82
50,4,27,Arizona,Yuma County,2016,207247,106648,100599,96764,92575,3548,1984,2513,2157,1477,1701,275,238,2071,1944,98619,94322,4184,2581,3437,3034,2217,2423,493,463,40388,35749,34208,31054,2713,1224,1078,915,1110,1340,123,120,1156,1096,35227,32040,3103,1589,1493,1316,1571,1787,241,250,66260,64850,62556,61521,835,760,1435,1242,367,361,152,118,915,848,63392,62282,1081,992,1944,1718,646,636,252,213
50,5,1,Arkansas,Arkansas County,2016,18154,8749,9405,6487,6704,2019,2444,33,30,68,70,2,2,140,155,6619,6850,2106,2529,84,94,79,87,7,5,8436,9158,6243,6500,1968,2425,23,23,67,70,2,1,133,139,6368,6631,2050,2504,72,80,78,85,7,2,313,247,244,204,51,19,10,7,1,0,0,1,7,16,251,219,56,25,12,14,1,2,0,3
50,5,3,Arkansas,Ashley County,2016,20530,9958,10572,7325,7514,2370,2826,77,63,24,30,14,5,148,134,7463,7639,2434,2880,161,130,40,53,17,9,9370,10079,6870,7111,2331,2796,28,33,18,26,2,2,121,111,6981,7216,2385,2843,90,86,30,44,5,5,588,493,455,403,39,30,49,30,6,4,12,3,27,23,482,423,49,37,71,44,10,9,12,4
50,5,5,Arkansas,Baxter County,2016,41131,19844,21287,19190,20632,84,50,157,136,80,144,8,11,325,314,19501,20923,140,105,395,363,125,200,18,19,19375,20825,18801,20226,76,41,132,120,76,139,6,11,284,288,19072,20493,121,86,343,329,118,194,14,18,469,462,389,406,8,9,25,16,4,5,2,0,41,26,429,430,19,19,52,34,7,6,4,1
50,5,7,Arkansas,Benton County,2016,259212,128503,130709,113835,116933,2631,2323,2462,2523,5703,4854,778,774,3094,3302,116825,120119,3316,3065,4285,4465,6484,5694,909,917,106759,110095,93498,97736,2363,2033,1885,2003,5545,4707,699,706,2769,2910,96182,100556,2983,2710,3476,3661,6250,5458,808,810,21744,20614,20337,19197,268,290,577,520,158,147,79,68,325,392,20643,19563,333,355,809,804,234,236,101,107
50,5,9,Arkansas,Boone County,2016,37259,18377,18882,17667,18184,88,59,152,163,80,134,17,12,373,330,18028,18502,156,120,439,406,122,179,20,22,17951,18406,17292,17770,73,54,131,142,80,132,15,12,360,296,17640,18056,137,106,410,360,121,170,18,20,426,476,375,414,15,5,21,21,0,2,2,0,13,34,388,446,19,14,29,46,1,9,2,2
50,5,11,Arkansas,Bradley County,2016,10959,5350,5609,3741,3780,1421,1635,82,82,21,27,2,3,83,82,3820,3859,1458,1664,131,128,30,41,5,3,4436,4856,2950,3145,1401,1616,15,13,10,16,2,3,58,63,3006,3206,1429,1640,45,45,15,27,3,3,914,753,791,635,20,19,67,69,11,11,0,0,25,19,814,653,29,24,86,83,15,14,2,0
50,5,13,Arkansas,Calhoun County,2016,5143,2603,2540,1989,1910,547,564,20,11,5,7,1,0,41,48,2029,1956,560,581,43,33,15,17,4,2,2493,2455,1898,1834,542,562,10,7,5,7,0,0,38,45,1935,1877,554,578,32,28,15,15,2,2,110,85,91,76,5,2,10,4,0,0,1,0,3,3,94,79,6,3,11,5,0,2,2,0
50,5,15,Arkansas,Carroll County,2016,27728,13731,13997,12859,13150,133,86,163,197,132,157,152,128,292,279,13142,13422,192,144,378,391,160,194,160,133,11587,12026,10898,11356,87,57,119,137,117,145,122,94,244,237,11136,11589,131,100,304,304,143,174,125,97,2144,1971,1961,1794,46,29,44,60,15,12,30,34,48,42,2006,1833,61,44,74,87,17,20,35,36
50,5,17,Arkansas,Chicot County,2016,10899,5425,5474,2379,2296,2929,3065,29,20,40,32,1,3,47,58,2422,2347,2949,3093,55,50,47,38,3,5,5096,5217,2123,2107,2882,3021,15,7,33,27,1,2,42,53,2162,2156,2900,3047,38,32,39,33,2,3,329,257,256,189,47,44,14,13,7,5,0,1,5,5,260,191,49,46,17,18,8,5,1,2
50,5,19,Arkansas,Clark County,2016,22602,10750,11852,7961,8488,2477,2987,66,79,70,85,7,7,169,206,8118,8681,2570,3091,129,159,98,120,18,14,10191,11317,7480,8035,2440,2945,53,59,62,80,4,4,152,194,7621,8216,2525,3045,109,132,87,112,12,11,559,535,481,453,37,42,13,20,8,5,3,3,17,12,497,465,45,46,20,27,11,8,6,3
50,5,21,Arkansas,Clay County,2016,15060,7371,7689,7161,7498,65,42,35,33,13,9,1,3,96,104,7254,7597,96,77,87,97,28,22,4,3,7207,7558,7012,7386,64,40,32,26,11,8,1,2,87,96,7097,7477,93,74,78,84,26,19,2,2,164,131,149,112,1,2,3,7,2,1,0,1,9,8,157,120,3,3,9,13,2,3,2,1
50,5,23,Arkansas,Cleburne County,2016,25173,12412,12761,12008,12349,66,50,93,90,35,86,4,4,206,182,12205,12522,112,96,232,223,64,99,9,9,12112,12470,11756,12115,56,42,77,69,34,81,4,4,185,159,11934,12265,95,83,204,187,60,90,8,7,300,291,252,234,10,8,16,21,1,5,0,0,21,23,271,257,17,13,28,36,4,9,1,2
50,5,25,Arkansas,Cleveland County,2016,8245,4055,4190,3536,3604,437,499,22,17,3,10,2,1,55,59,3588,3660,472,527,39,49,8,13,4,1,3955,4109,3449,3541,435,490,16,14,3,8,0,1,52,55,3498,3593,469,517,31,42,8,11,2,1,100,81,87,63,2,9,6,3,0,2,2,0,3,4,90,67,3,10,8,7,0,2,2,0
50,5,27,Arkansas,Columbia County,2016,24026,11618,12408,7292,7405,3980,4667,80,46,106,133,4,6,156,151,7437,7539,4074,4743,133,114,125,150,8,15,11262,12129,7057,7213,3903,4608,50,38,103,128,4,5,145,137,7192,7334,3992,4678,100,99,120,143,6,13,356,279,235,192,77,59,30,8,3,5,0,1,11,14,245,205,82,65,33,15,5,7,2,2
50,5,29,Arkansas,Conway County,2016,20874,10266,10608,8727,9035,1177,1219,97,65,42,44,4,3,219,242,8926,9262,1279,1328,199,188,74,69,11,9,9854,10224,8388,8693,1157,1209,75,56,34,41,3,3,197,222,8568,8901,1251,1312,166,166,60,62,9,8,412,384,339,342,20,10,22,9,8,3,1,0,22,20,358,361,28,16,33,22,14,7,2,1
50,5,31,Arkansas,Craighead County,2016,105932,51696,54236,42143,43888,7594,8427,238,309,800,639,23,32,898,941,42982,44764,8122,8974,522,623,949,791,54,67,48917,51816,39663,41787,7499,8315,142,193,779,619,13,26,821,876,40436,42608,7990,8831,386,474,915,756,37,57,2779,2420,2480,2101,95,112,96,116,21,20,10,6,77,65,2546,2156,132,143,136,149,34,35,17,10
50,5,33,Arkansas,Crawford County,2016,62263,30723,31540,28097,28733,514,476,733,823,470,537,18,20,891,951,28953,29649,752,741,1281,1405,615,677,43,44,28325,29218,25995,26711,451,415,635,725,440,514,9,16,795,837,26762,27521,667,649,1114,1226,567,639,27,33,2398,2322,2102,2022,63,61,98,98,30,23,9,4,96,114,2191,2128,85,92,167,179,48,38,16,11
50,5,35,Arkansas,Crittenden County,2016,49306,23436,25870,10787,11166,12128,14085,75,93,127,191,8,14,311,321,11066,11451,12316,14271,179,202,185,248,31,41,22807,25268,10290,10718,12052,13994,55,65,126,189,1,9,283,293,10544,10978,12227,14164,147,164,180,240,20,33,629,602,497,448,76,91,20,28,1,2,7,5,28,28,522,473,89,107,32,38,5,8,11,8
50,5,37,Arkansas,Cross County,2016,17025,8222,8803,6185,6494,1842,2101,32,34,59,56,2,5,102,113,6281,6599,1897,2159,66,79,78,70,7,12,8038,8649,6027,6357,1825,2094,27,30,59,56,2,5,98,107,6119,6456,1879,2149,59,71,77,70,6,12,184,154,158,137,17,7,5,4,0,0,0,0,4,6,162,143,18,10,7,8,1,0,1,0
50,5,39,Arkansas,Dallas County,2016,7399,3640,3759,2069,2041,1483,1620,15,24,10,10,2,0,61,64,2127,2100,1520,1648,32,55,19,18,4,2,3502,3672,1945,1963,1478,1617,12,20,9,10,1,0,57,62,1999,2021,1514,1644,26,50,18,17,3,2,138,87,124,78,5,3,3,4,1,0,1,0,4,2,128,79,6,4,6,5,1,1,1,0
50,5,41,Arkansas,Desha County,2016,11905,5630,6275,2889,3095,2603,3042,23,26,41,28,7,9,67,75,2952,3165,2639,3073,45,60,53,40,11,14,5251,5939,2598,2850,2538,2972,19,22,38,25,0,3,58,67,2653,2913,2570,3002,40,52,46,35,1,6,379,336,291,245,65,70,4,4,3,3,7,6,9,8,299,252,69,71,5,8,7,5,10,8
50,5,43,Arkansas,Drew County,2016,18553,9042,9511,6358,6529,2471,2728,29,58,59,75,3,2,122,119,6475,6646,2547,2801,56,95,83,89,7,5,8761,9226,6111,6282,2462,2714,19,45,56,69,1,2,112,114,6218,6394,2535,2783,43,81,76,83,5,5,281,285,247,247,9,14,10,13,3,6,2,0,10,5,257,252,12,18,13,14,7,6,2,0
50,5,45,Arkansas,Faulkner County,2016,122206,59828,62378,50667,52270,6788,7471,419,465,712,811,52,42,1190,1319,51721,53470,7333,8048,857,979,993,1101,172,167,57200,60035,48366,50253,6689,7380,324,353,693,790,32,38,1096,1221,49335,51365,7190,7925,717,810,955,1061,146,154,2628,2343,2301,2017,99,91,95,112,19,21,20,4,94,98,2386,2105,143,123,140,169,38,40,26,13
50,5,47,Arkansas,Franklin County,2016,17655,8821,8834,8373,8396,95,59,120,138,83,83,16,10,134,148,8502,8544,148,109,191,222,102,95,21,14,8559,8599,8134,8188,87,55,116,125,83,82,16,10,123,139,8253,8327,133,102,181,204,100,94,20,13,262,235,239,208,8,4,4,13,0,1,0,0,11,9,249,217,15,7,10,18,2,1,1,1
50,5,49,Arkansas,Fulton County,2016,12099,5983,6116,5790,5908,34,34,44,36,12,25,4,0,99,113,5883,6016,72,77,97,94,27,42,8,1,5874,6025,5695,5821,31,33,39,34,11,25,2,0,96,112,5785,5928,68,75,90,92,26,42,6,1,109,91,95,87,3,1,5,2,1,0,2,0,3,1,98,88,4,2,7,2,1,0,2,0
50,5,51,Arkansas,Garland County,2016,98282,47388,50894,41206,44511,4176,4303,374,369,341,507,38,26,1253,1178,42397,45645,4787,4852,896,863,545,692,89,69,44626,48287,38746,42181,4103,4200,289,295,333,496,29,23,1126,1092,39825,43234,4658,4714,739,747,517,664,65,58,2762,2607,2460,2330,73,103,85,74,8,11,9,3,127,86,2572,2411,129,138,157,116,28,28,24,11
50,5,53,Arkansas,Grant County,2016,18064,8987,9077,8504,8624,261,227,56,38,27,41,6,6,133,141,8628,8760,305,277,128,117,51,62,18,9,8734,8869,8304,8456,245,223,52,35,27,41,1,0,105,114,8404,8567,283,259,107,103,47,58,4,1,253,208,200,168,16,4,4,3,0,0,5,6,28,27,224,193,22,18,21,14,4,4,14,8
